날짜,호선,역명,구분,07시-10시
2021-09-26,4,서울역,승차,445
2021-09-26,4,숙대입구(갈월),승차,665
2021-09-26,4,삼각지,승차,214
2021-09-26,4,신용산,승차,422
2021-09-26,4,이촌(국립중앙박물관),승차,344
2021-09-26,4,동작(현충원),승차,202
2021-09-26,4,총신대입구(이수),승차,1268
2021-09-26,4,사당,승차,1564
2021-09-26,4,남태령,승차,87
2021-09-27,4,당고개,승차,5735
2021-09-27,4,상계,승차,8344
2021-09-27,4,노원,승차,5646
2021-09-27,4,창동,승차,8757
2021-09-27,4,쌍문,승차,13102
2021-09-27,4,수유(강북구청),승차,12278
2021-09-27,4,미아(서울사이버대학),승차,5417
2021-09-27,4,미아사거리,승차,10487
2021-09-27,4,길음,승차,8621
2021-09-27,4,성신여대입구(돈암),승차,5254
2021-09-27,4,한성대입구(삼선교),승차,3721
2021-09-27,4,혜화,승차,2406
2021-09-27,4,동대문,승차,967
2021-09-27,4,동대문역사문화공원(DDP),승차,831
2021-09-27,4,충무로,승차,1150
2021-09-27,4,명동,승차,599
2021-09-27,4,회현(남대문시장),승차,746
2021-09-27,4,서울역,승차,1443
2021-09-27,4,숙대입구(갈월),승차,2225
2021-09-27,4,삼각지,승차,919
2021-09-27,4,신용산,승차,1571
2021-09-27,4,이촌(국립중앙박물관),승차,1524
2021-09-27,4,동작(현충원),승차,480
2021-09-27,4,총신대입구(이수),승차,5575
2021-09-27,4,사당,승차,8445
2021-09-27,4,남태령,승차,308
2021-09-28,4,당고개,승차,5546
2021-09-28,4,상계,승차,8305
2021-09-28,4,노원,승차,5677
2021-09-28,4,창동,승차,8845
2021-09-28,4,쌍문,승차,13078
2021-09-28,4,수유(강북구청),승차,12290
2021-09-28,4,미아(서울사이버대학),승차,5291
2021-09-28,4,미아사거리,승차,10377
2021-09-28,4,길음,승차,8523
2021-09-28,4,성신여대입구(돈암),승차,5363
2021-09-28,4,한성대입구(삼선교),승차,3717
2021-09-28,4,혜화,승차,2386
2021-09-28,4,동대문,승차,1014
2021-09-28,4,동대문역사문화공원(DDP),승차,868
2021-09-28,4,충무로,승차,1219
2021-09-28,4,명동,승차,565
2021-09-28,4,회현(남대문시장),승차,768
2021-09-28,4,서울역,승차,1382
2021-09-28,4,숙대입구(갈월),승차,2210
2021-09-28,4,삼각지,승차,951
2021-09-28,4,신용산,승차,1488
2021-09-28,4,이촌(국립중앙박물관),승차,1540
2021-09-28,4,동작(현충원),승차,516
2021-09-28,4,총신대입구(이수),승차,5561
2021-09-28,4,사당,승차,8403
2021-09-28,4,남태령,승차,279
2021-09-29,4,당고개,승차,5439
2021-09-29,4,상계,승차,8043
2021-09-29,4,노원,승차,5583
2021-09-29,4,창동,승차,8472
2021-09-29,4,쌍문,승차,12835
2021-09-29,4,수유(강북구청),승차,11999
2021-09-29,4,미아(서울사이버대학),승차,5073
2021-09-29,4,미아사거리,승차,10100
2021-09-29,4,길음,승차,8358
2021-09-29,4,성신여대입구(돈암),승차,5213
2021-09-29,4,한성대입구(삼선교),승차,3654
2021-09-29,4,혜화,승차,2316
2021-09-29,4,동대문,승차,956
2021-09-29,4,동대문역사문화공원(DDP),승차,851
2021-09-29,4,충무로,승차,1216
2021-09-29,4,명동,승차,539
2021-09-29,4,회현(남대문시장),승차,711
2021-09-29,4,서울역,승차,1363
2021-09-29,4,숙대입구(갈월),승차,2138
2021-09-29,4,삼각지,승차,905
2021-09-29,4,신용산,승차,1544
2021-09-29,4,이촌(국립중앙박물관),승차,1483
2021-09-29,4,동작(현충원),승차,451
2021-09-29,4,총신대입구(이수),승차,5424
2021-09-29,4,사당,승차,8031
2021-09-29,4,남태령,승차,293
2021-09-30,4,당고개,승차,5467
2021-09-30,4,상계,승차,8111
2021-09-30,4,노원,승차,5674
2021-09-30,4,창동,승차,8714
2021-09-30,4,쌍문,승차,12996
2021-09-30,4,수유(강북구청),승차,12142
2021-09-30,4,미아(서울사이버대학),승차,5198
2021-09-30,4,미아사거리,승차,10207
2021-09-30,4,길음,승차,8481
2021-09-30,4,성신여대입구(돈암),승차,5287
2021-09-30,4,한성대입구(삼선교),승차,3683
2021-09-30,4,혜화,승차,2353
2021-09-30,4,동대문,승차,600
2021-09-30,4,동대문역사문화공원(DDP),승차,815
2021-09-30,4,충무로,승차,1228
2021-09-30,4,명동,승차,577
2021-09-30,4,회현(남대문시장),승차,747
2021-09-30,4,서울역,승차,1382
2021-09-30,4,숙대입구(갈월),승차,2177
2021-09-30,4,삼각지,승차,905
2021-09-30,4,신용산,승차,1465
2021-09-30,4,이촌(국립중앙박물관),승차,1517
2021-09-30,4,동작(현충원),승차,493
2021-09-30,4,총신대입구(이수),승차,5552
2021-09-30,4,사당,승차,8357
2021-09-30,4,남태령,승차,298
2021-10-01,4,당고개,승차,5403
2021-10-01,4,상계,승차,7939
2021-10-01,4,노원,승차,5475
2021-10-01,4,창동,승차,8513
2021-10-01,4,쌍문,승차,12607
2021-10-01,4,수유(강북구청),승차,11921
2021-10-01,4,미아(서울사이버대학),승차,5090
2021-10-01,4,미아사거리,승차,10079
2021-10-01,4,길음,승차,8167
2021-10-01,4,성신여대입구(돈암),승차,5122
2021-10-01,4,한성대입구(삼선교),승차,3604
2021-10-01,4,혜화,승차,2423
2021-10-01,4,동대문,승차,979
2021-10-01,4,동대문역사문화공원(DDP),승차,869
2021-10-01,4,충무로,승차,1228
2021-10-01,4,명동,승차,519
2021-10-01,4,회현(남대문시장),승차,758
2021-10-01,4,서울역,승차,1321
2021-10-01,4,숙대입구(갈월),승차,2189
2021-10-01,4,삼각지,승차,813
2021-10-01,4,신용산,승차,1440
2021-10-01,4,이촌(국립중앙박물관),승차,1532
2021-10-01,4,동작(현충원),승차,512
2021-10-01,4,총신대입구(이수),승차,5310
2021-10-01,4,사당,승차,7861
2021-10-01,4,남태령,승차,296
2021-10-02,4,당고개,승차,2144
2021-10-02,4,상계,승차,3107
2021-10-02,4,노원,승차,2262
2021-10-02,4,창동,승차,3476
2021-10-02,4,쌍문,승차,5102
2021-10-02,4,수유(강북구청),승차,5263
2021-10-02,4,미아(서울사이버대학),승차,2327
2021-10-02,4,미아사거리,승차,3881
2021-10-02,4,길음,승차,2756
2021-10-02,4,성신여대입구(돈암),승차,2130
2021-10-02,4,한성대입구(삼선교),승차,1489
2021-10-02,4,혜화,승차,1279
2021-10-02,4,동대문,승차,661
2021-10-02,4,동대문역사문화공원(DDP),승차,555
2021-10-02,4,충무로,승차,815
2021-10-02,4,명동,승차,398
2021-10-02,4,회현(남대문시장),승차,500
2021-10-02,4,서울역,승차,624
2021-10-02,4,숙대입구(갈월),승차,1005
2021-10-02,4,삼각지,승차,297
2021-10-02,4,신용산,승차,633
2021-10-02,4,이촌(국립중앙박물관),승차,557
2021-10-02,4,동작(현충원),승차,238
2021-10-02,4,총신대입구(이수),승차,2062
2021-10-02,4,사당,승차,2833
2021-10-02,4,남태령,승차,195
2021-10-03,4,당고개,승차,1358
2021-10-03,4,상계,승차,1845
2021-10-03,4,노원,승차,1420
2021-10-03,4,창동,승차,2242
2021-10-03,4,쌍문,승차,3216
2021-10-03,4,수유(강북구청),승차,3466
2021-10-03,4,미아(서울사이버대학),승차,1486
2021-10-03,4,미아사거리,승차,2471
2021-10-03,4,길음,승차,1672
2021-10-03,4,성신여대입구(돈암),승차,1376
2021-10-03,4,한성대입구(삼선교),승차,964
2021-10-03,4,혜화,승차,856
2021-10-03,4,동대문,승차,228
2021-10-03,4,동대문역사문화공원(DDP),승차,393
2021-10-03,4,충무로,승차,502
2021-10-03,4,명동,승차,334
2021-10-03,4,회현(남대문시장),승차,350
2021-10-03,4,서울역,승차,442
2021-10-03,4,숙대입구(갈월),승차,682
2021-10-03,4,삼각지,승차,231
2021-10-03,4,신용산,승차,388
2021-10-03,4,이촌(국립중앙박물관),승차,379
2021-10-03,4,동작(현충원),승차,221
2021-10-03,4,총신대입구(이수),승차,1391
2021-10-03,4,사당,승차,1762
2021-10-03,4,남태령,승차,104
2021-10-04,4,당고개,승차,2066
2021-10-04,4,상계,승차,2922
2021-10-04,4,노원,승차,2005
2021-10-04,4,창동,승차,3071
2021-10-04,4,쌍문,승차,4850
2021-10-04,4,수유(강북구청),승차,5004
2021-10-04,4,미아(서울사이버대학),승차,2170
2021-10-04,4,미아사거리,승차,3701
2021-10-04,4,길음,승차,2418
2021-10-04,4,성신여대입구(돈암),승차,1770
2021-10-04,4,한성대입구(삼선교),승차,1322
2021-10-04,4,혜화,승차,1009
2021-10-04,4,동대문,승차,754
2021-10-04,4,동대문역사문화공원(DDP),승차,481
2021-10-04,4,충무로,승차,565
2021-10-04,4,명동,승차,335
2021-10-04,4,회현(남대문시장),승차,517
2021-10-04,4,서울역,승차,533
2021-10-04,4,숙대입구(갈월),승차,815
2021-10-04,4,삼각지,승차,229
2021-10-04,4,신용산,승차,535
2021-10-04,4,이촌(국립중앙박물관),승차,484
2021-10-04,4,동작(현충원),승차,247
2021-10-04,4,총신대입구(이수),승차,1737
2021-10-04,4,사당,승차,2390
2021-10-04,4,남태령,승차,113
2021-10-05,4,당고개,승차,5695
2021-10-05,4,상계,승차,8392
2021-10-05,4,노원,승차,5768
2021-10-05,4,창동,승차,8928
2021-10-05,4,쌍문,승차,13286
2021-10-05,4,수유(강북구청),승차,12187
2021-10-05,4,미아(서울사이버대학),승차,5294
2021-10-05,4,미아사거리,승차,10554
2021-10-05,4,길음,승차,8659
2021-10-05,4,성신여대입구(돈암),승차,5474
2021-10-05,4,한성대입구(삼선교),승차,3700
2021-10-05,4,혜화,승차,2514
2021-10-05,4,동대문,승차,985
2021-10-05,4,동대문역사문화공원(DDP),승차,819
2021-10-05,4,충무로,승차,1163
2021-10-05,4,명동,승차,570
2021-10-05,4,회현(남대문시장),승차,751
2021-10-05,4,서울역,승차,1425
2021-10-05,4,숙대입구(갈월),승차,2298
2021-10-05,4,삼각지,승차,937
2021-10-05,4,신용산,승차,1630
2021-10-05,4,이촌(국립중앙박물관),승차,1607
2021-10-05,4,동작(현충원),승차,508
2021-10-05,4,총신대입구(이수),승차,5591
2021-10-05,4,사당,승차,8579
2021-10-05,4,남태령,승차,305
2021-10-06,4,당고개,승차,5639
2021-10-06,4,상계,승차,8341
2021-10-06,4,노원,승차,5774
2021-10-06,4,창동,승차,8899
2021-10-06,4,쌍문,승차,13095
2021-10-06,4,수유(강북구청),승차,12273
2021-10-06,4,미아(서울사이버대학),승차,5221
2021-10-06,4,미아사거리,승차,10395
2021-10-06,4,길음,승차,8643
2021-10-06,4,성신여대입구(돈암),승차,5316
2021-10-06,4,한성대입구(삼선교),승차,3822
2021-10-06,4,혜화,승차,2481
2021-10-06,4,동대문,승차,967
2021-10-06,4,동대문역사문화공원(DDP),승차,810
2021-10-06,4,충무로,승차,1289
2021-10-06,4,명동,승차,567
2021-10-06,4,회현(남대문시장),승차,738
2021-10-06,4,서울역,승차,1446
2021-10-06,4,숙대입구(갈월),승차,2395
2021-10-06,4,삼각지,승차,926
2021-10-06,4,신용산,승차,1614
2021-10-06,4,이촌(국립중앙박물관),승차,1572
2021-10-06,4,동작(현충원),승차,453
2021-10-06,4,총신대입구(이수),승차,5678
2021-10-06,4,사당,승차,8469
2021-10-06,4,남태령,승차,332
2021-10-07,4,당고개,승차,5704
2021-10-07,4,상계,승차,8223
2021-10-07,4,노원,승차,5778
2021-10-07,4,창동,승차,8721
2021-10-07,4,쌍문,승차,13001
2021-10-07,4,수유(강북구청),승차,12281
2021-10-07,4,미아(서울사이버대학),승차,5247
2021-10-07,4,미아사거리,승차,10294
2021-10-07,4,길음,승차,8504
2021-10-07,4,성신여대입구(돈암),승차,5302
2021-10-07,4,한성대입구(삼선교),승차,3745
2021-10-07,4,혜화,승차,2455
2021-10-07,4,동대문,승차,905
2021-10-07,4,동대문역사문화공원(DDP),승차,824
2021-10-07,4,충무로,승차,1212
2021-10-07,4,명동,승차,511
2021-10-07,4,회현(남대문시장),승차,741
2021-10-07,4,서울역,승차,1350
2021-10-07,4,숙대입구(갈월),승차,2260
2021-10-07,4,삼각지,승차,908
2021-10-07,4,신용산,승차,1543
2021-10-07,4,이촌(국립중앙박물관),승차,1528
2021-10-07,4,동작(현충원),승차,433
2021-10-07,4,총신대입구(이수),승차,5505
2021-10-07,4,사당,승차,8434
2021-10-07,4,남태령,승차,286
2021-10-08,4,당고개,승차,5494
2021-10-08,4,상계,승차,7971
2021-10-08,4,노원,승차,5535
2021-10-08,4,창동,승차,8546
2021-10-08,4,쌍문,승차,12684
2021-10-08,4,수유(강북구청),승차,11780
2021-10-08,4,미아(서울사이버대학),승차,5138
2021-10-08,4,미아사거리,승차,9745
2021-10-08,4,길음,승차,8151
2021-10-08,4,성신여대입구(돈암),승차,5097
2021-10-08,4,한성대입구(삼선교),승차,3579
2021-10-08,4,혜화,승차,2422
2021-10-08,4,동대문,승차,999
2021-10-08,4,동대문역사문화공원(DDP),승차,832
2021-10-08,4,충무로,승차,1226
2021-10-08,4,명동,승차,571
2021-10-08,4,회현(남대문시장),승차,784
2021-10-08,4,서울역,승차,1381
2021-10-08,4,숙대입구(갈월),승차,2227
2021-10-08,4,삼각지,승차,855
2021-10-08,4,신용산,승차,1429
2021-10-08,4,이촌(국립중앙박물관),승차,1472
2021-10-08,4,동작(현충원),승차,514
2021-10-08,4,총신대입구(이수),승차,5284
2021-10-08,4,사당,승차,8041
2021-10-08,4,남태령,승차,299
2021-10-09,4,당고개,승차,1779
2021-10-09,4,상계,승차,2559
2021-10-09,4,노원,승차,1901
2021-10-09,4,창동,승차,2857
2021-10-09,4,쌍문,승차,4323
2021-10-09,4,수유(강북구청),승차,4602
2021-10-09,4,미아(서울사이버대학),승차,1939
2021-10-09,4,미아사거리,승차,3347
2021-10-09,4,길음,승차,2295
2021-10-09,4,성신여대입구(돈암),승차,1868
2021-10-09,4,한성대입구(삼선교),승차,1350
2021-10-09,4,혜화,승차,1067
2021-10-09,4,동대문,승차,687
2021-10-09,4,동대문역사문화공원(DDP),승차,499
2021-10-09,4,충무로,승차,699
2021-10-09,4,명동,승차,370
2021-10-09,4,회현(남대문시장),승차,497
2021-10-09,4,서울역,승차,558
2021-10-09,4,숙대입구(갈월),승차,785
2021-10-09,4,삼각지,승차,259
2021-10-09,4,신용산,승차,520
2021-10-09,4,이촌(국립중앙박물관),승차,464
2021-10-09,4,동작(현충원),승차,249
2021-10-09,4,총신대입구(이수),승차,1652
2021-10-09,4,사당,승차,2459
2021-10-09,4,남태령,승차,147
2021-10-10,4,당고개,승차,1273
2021-10-10,4,상계,승차,1699
2021-10-10,4,노원,승차,1383
2021-10-10,4,창동,승차,1992
2021-10-10,4,쌍문,승차,2923
2021-10-10,4,수유(강북구청),승차,3251
2021-10-10,4,미아(서울사이버대학),승차,1353
2021-10-10,4,미아사거리,승차,2357
2021-10-10,4,길음,승차,1511
2021-10-10,4,성신여대입구(돈암),승차,1314
2021-10-10,4,한성대입구(삼선교),승차,910
2021-10-10,4,혜화,승차,815
2021-10-10,4,동대문,승차,206
2021-10-10,4,동대문역사문화공원(DDP),승차,404
2021-10-10,4,충무로,승차,481
2021-10-10,4,명동,승차,388
2021-10-10,4,회현(남대문시장),승차,344
2021-10-10,4,서울역,승차,452
2021-10-10,4,숙대입구(갈월),승차,679
2021-10-10,4,삼각지,승차,200
2021-10-10,4,신용산,승차,367
2021-10-10,4,이촌(국립중앙박물관),승차,364
2021-10-10,4,동작(현충원),승차,160
2021-10-10,4,총신대입구(이수),승차,1221
2021-10-10,4,사당,승차,1723
2021-10-10,4,남태령,승차,95
2021-10-11,4,당고개,승차,2173
2021-10-11,4,상계,승차,3006
2021-10-11,4,노원,승차,2060
2021-10-11,4,창동,승차,3192
2021-10-11,4,쌍문,승차,5046
2021-10-11,4,수유(강북구청),승차,5092
2021-10-11,4,미아(서울사이버대학),승차,2196
2021-10-11,4,미아사거리,승차,3724
2021-10-11,4,길음,승차,2543
2021-10-11,4,성신여대입구(돈암),승차,1803
2021-10-11,4,한성대입구(삼선교),승차,1329
2021-10-11,4,혜화,승차,1300
2021-10-11,4,동대문,승차,707
2021-10-11,4,동대문역사문화공원(DDP),승차,491
2021-10-11,4,충무로,승차,539
2021-10-11,4,명동,승차,387
2021-10-11,4,회현(남대문시장),승차,491
2021-10-11,4,서울역,승차,540
2021-10-11,4,숙대입구(갈월),승차,898
2021-10-11,4,삼각지,승차,239
2021-10-11,4,신용산,승차,559
2021-10-11,4,이촌(국립중앙박물관),승차,476
2021-10-11,4,동작(현충원),승차,224
2021-10-11,4,총신대입구(이수),승차,1855
2021-10-11,4,사당,승차,2358
2021-10-11,4,남태령,승차,117
2021-10-12,4,당고개,승차,5789
2021-10-12,4,상계,승차,8471
2021-10-12,4,노원,승차,5777
2021-10-12,4,창동,승차,9034
2021-10-12,4,쌍문,승차,13409
2021-10-12,4,수유(강북구청),승차,12468
2021-10-12,4,미아(서울사이버대학),승차,5393
2021-10-12,4,미아사거리,승차,10672
2021-10-12,4,길음,승차,8651
2021-10-12,4,성신여대입구(돈암),승차,5397
2021-10-12,4,한성대입구(삼선교),승차,3711
2021-10-12,4,혜화,승차,2455
2021-10-12,4,동대문,승차,1000
2021-10-12,4,동대문역사문화공원(DDP),승차,863
2021-10-12,4,충무로,승차,1179
2021-10-12,4,명동,승차,587
2021-10-12,4,회현(남대문시장),승차,802
2021-10-12,4,서울역,승차,1487
2021-10-12,4,숙대입구(갈월),승차,2284
2021-10-12,4,삼각지,승차,895
2021-10-12,4,신용산,승차,1661
2021-10-12,4,이촌(국립중앙박물관),승차,1692
2021-10-12,4,동작(현충원),승차,505
2021-10-12,4,총신대입구(이수),승차,5622
2021-10-12,4,사당,승차,8694
2021-10-12,4,남태령,승차,322
2021-10-13,4,당고개,승차,5747
2021-10-13,4,상계,승차,8361
2021-10-13,4,노원,승차,5895
2021-10-13,4,창동,승차,9122
2021-10-13,4,쌍문,승차,13386
2021-10-13,4,수유(강북구청),승차,12426
2021-10-13,4,미아(서울사이버대학),승차,5394
